id,tst_2024,age_2024,sex_2024,ethnicity_simplified_2024,country_of_birth_2024,country_of_residence_2024,nationality_2024,language_2024,student_status_2024,employment_status_2024,fluent_languages_2024,tst_2025,age_2025,sex_2025,ethnicity_simplified_2025,country_of_birth_2025,country_of_residence_2025,nationality_2025,language_2025,student_status_2025,employment_status_2025
train_0137,"1. I am a feminine
2. I am alone
3. I am someone who sees everyone but no one sees me.
4. I am a creative.
5. I am a masculine.
6. I am an Infj.
7. I am human, but rarely feel human.
8. I am a body.
9. I am a slave to the corporations.
10. I am not free to live how I want to live.
11. I am tired all the time.
12. I am broken.
13. I am a brain.
14. I am a thought, projection in life that is nothing more than ego.
15. I am cells.
16. I am a writer.
17. I am complicated and simple all at the same time.
18. I am light and dark.
19. I am nothing and everything.
20. I am love and hate.",34,Male,Mixed,United States,United States,United States,English,,,English,I am a man. I am demi sexual. I am bisexual. I am Hispanic. I am loyal. I am creative. I am an artist. I am a good friend. I am a cat owner. I am middle aged. I am a cancer survivor. I am a renter. I am an American. I am dark haired. I am darker skinned. I am thick skinned. I am a partner. I am a good worker. I am a lover of books. I am a gamer. I am sensitive. I am emotional. I am brave.,36,Male,Mixed,United States,United States,United States,English,,
train_0138,"I am a man
motivate
christian
loyal
american
blonde
happy
workaholic
funny
orderly
naet freak
smart
busy
loving
caring
healthy
energetic
loner
enthusiastic",48,Male,White,United States,United States,United States,English,No,Full-Time,English,"i am a man
ii am 49
i am white
i have blonde hair
i am underwieght
i have green eyes
i am 5'7
i am european descent
i am heterosexual
i am catholic
i am happy
i am confident
i am patient
i am dependable
i am smart
i am energetic
i am capable
i am confident
i am moral
i am prdjudice",49,Male,White,United States,United States,United States,English,No,Full-Time
train_0139,I am an honest woman.  I am loyal to those that deserve loyalty.  I have integrity.  I have values.  I have morals.  I have a dry sense of humor.  I believe in being fair.  I defend those that need defending.  I love animals.  I am protective.  I am laid-back.  I am funny.  I am intelligent.  I am resilient.  I am flexible.  I am an introvert.  I am sensitive.  I am caring.  I am calm.  I am stable.,59,Female,White,United States,United States,United States,English,,Full-Time,English,Who am I?  I am a female.  I am honest.  I am courageous.  I am resilient.  I am tenacious.  I am resourceful.  I am loyal.  I am creative.  I am empathetic.  I am curious.  I am warm.  I am soft-hearted.  I have strong boundaries.  I LOVE animals.  I am funny.  I can be serious.  I own my own home.  I live alone.  I like to work outside and mow the grass.  I like to fix things.  I like to use my chainsaw.  I love helping other people.  I like to cook.  I like to try new technology.  I love to be outside.  I love thunderstorms.,61,Female,White,United States,United States,United States,English,,
train_0140,"parent
writer
editor
queer
kind
Democrat
thankful
man
son
uncle
bright
sensitive",67,Male,White,United States,United States,United States,English,No,Other,English,I am a retired professional. I have a graduate degree. I am divorced. I am a parent. I am gay. I live in the South. I am healthy. I am  a Democrat. I am liberal. I am middle class.,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
train_0141,"I am a woman.
I am 60 years old.
I am fairly intelligent.
I am spiritual but not religious.
I love cats.
I do not like dogs.
I always want to lose weight.
I like to cook.
I am handy.
I love DIY projects.
I am fairly patience.
I do not sweat the small stuff.
I like to take road trips.
I feel younger than I am mentally.
I prefer traditional ways and gender roles
I do not understand today's music and why it is popular.
I hate thumping cars.
I have no grandchildren.
I would love to retire.
I wish I had more money.",60,Female,White,United States,United States,United States,English,No,Full-Time,English,"a woman
a baby boomer
smart
in pain all the time
active
interesting
a hobbyist
in love
happy
driven
ambitious
curious
always learning
normal stature
a bit overweight
working full time
someone who could save more",61,Female,White,United States,United States,United States,English,,
train_0142,"Christian. Native Californian. Six years of college. Systems and technology career. Specialist in project management. Worked at multiple pharmaceutical companies in IT departments. Worked in high tech companies. 25 years in Silicon Valley. Fourth generation Californian. Love the ocean. Live near a river. Moved to a small rural town when I retired. Follow the NFL and Formula 1. Drive a BMW 540i. Like gardening. Especially fond of my trees and the birds that live in them. Mother trained me to be a good cook, but now I mostly microwave. Now working in water color and oil painting. Spend spare time reading. Like mysteries, code-breaking history, and PG Wodehouse.",77,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,"I'm a Christian. Woman 78 years old. College graduate, studying Journalism, Business Administration, and Systems Management. I started my career as a writer working for corporations.  When computers started becoming available in the workplace, my new careers choice was clear -- programming, systems analysis, database design, and project management. I've lived in California all my life. I enjoy reading mysteries and exploring subjects such as the history of codebreakers of Bletchley Park. I enjoy gardening and started a hummingbird-friendly section this year. LIke to watch NFL games and F1 races. After retiring from Silicon Valley's fun and challenges, I took up painting, first in watercolor then in oils.",78,Female,White,United States,United States,United States,English,,
train_0143,"I am a woman and I am young. I was born and raised on the east coast of America and am currently enrolled in university to receive my undergraduate degree. i was raised by a single mom and my aunt, and I have one older brother. i have some hobbies such as reading and knitting which take up all of the time that isn't allotted for school work. i am going to graduate next year and hope to find a job in an interior design field and, one day, wish to have my own firm. my favorite season is winter and my favorite holiday is christmas even though i am not a religious person and didn't grow up practicing any religions. i come from an italian and nigerian background.",20,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking),English,"i am a woman
i am mixed race
i am young
i was born in the united states
i am a first generation immigrant
i am the child of a single mother
i am a college graduate
i am unemployed
i am a cat-owner
i am a knitter
i am a book-lover
i am not popular
i am skinny
i am average height
i am quiet
i am shy
i am nervous
i am capable
i am an introvert
i am intelligent",22,Female,Mixed,United States,United States,United States,English,,
train_0144,"I am a daughter, friend and sibling.
I am a nurturer, a care-giver
I am a worker and citizen

I am an emotional being of high peaks and low valleys
I am a wordsmith dedicated to the absurd, the timeless and poetic
I am a creature of comfort, lazy and  sybaritic

I am an old woman, creaky and full of woes
I am an appreciative Earth-dweller, eagerly drinking in blues and greens
I am a hugger and talker, a text-sender and lifter-upper

I am a lover of dragons , mythos, small cats and dumb puns.
I am the shameless bottomless pit of wating that yearns for the last piece of pizza and the last drop of hope when all things look bleak
I am a sentamentalist, a drama-queen and a crier

I am a worrywart, a brooder and a hoverer,
I am that person that both quits and starts easily and slowly. I am both obsessive and nonchalant, living in utter chaos
or total quiet, calm and serenity.

 I am the racer that  does best under pressure, the ship that perfers to set its own course and the mountaineer that
prefers to set their own bar. 
I am the one that believes and trusts all or believes and trusts nothing, that loves all humanity or eschews the same. 

I am a very little girl and a very old crone.
I am a thing as simple as dirt and as complicated as DNA.",59,Female,White,United States,United States,United States,English,,Full-Time,"English, Spanish","A female, an Earthling, travelor, sceptic, believer, dreamer, doer, healer, destroyer, caregiver, civilized being, chaos inducer, slob, neatnick, old woman, adolescent, child, heterosexual, asexual, bisexual.",61,Female,White,United States,United States,United States,English,,
train_0145,"I am a loyal friend
I am a trusted neighbor
I am a respected teacher
I am a beloved grandmother
I am a lover of music
I am a lover of art
I am a devoted pet parent
I am a spiritual person
I am a dedicated partner
I am an enthusiastic hiker
I am a lover of nature
I am a happy person
I am a relaxed person
I am a responsible citizen
I am a casual dresser
I am a lover of food
I am a proud Hispanic
I am a forgiving soul 
I am someone who will hold you accountable
I am the one person who will not forget about you",70,Female,Mixed,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)","English, Spanish","I am a woman 
I am a mother
I am a grandmother
I am a friend
I am a neighbor
I am a college graduate
I am a former teacher
I am Hispanic 
I am an American citizen
I am a resident of Texas
I am horrified with the current administration of our country
I am in fear for our democracy
I am beyond distressed with the Republican party
I am employed full-time
I am not ready to retire
I am able to take care of myself
I am descended from immigrants 
I am horrified at what is being done to immigrants 
I am hopeful that we, as a country, will survive this horrific time 
I am spiritual but not religious",71,Female,Mixed,United States,United States,United States,Spanish,No,Full-Time
train_0146,"I am a caring person. I love people. I have low self esteem. I don't feel I have any close friends. I am a hard worker. I am a child of God. I like doing things outdoors. I like golf. I like to read spy novels. I like women of all shapes and sizes. I like women with great senses of humor. I am a proud father of one daughter. I am one of four children. I only have one brother left alive. I am divorced. I like fishing. I like to listen to good preachers. I like gospel music, I like oldies rock and roll. I like a good comedy movie.",72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,"Christian, lonely, sometimes happy, father, brother, helper, worker,",73,Male,White,United States,United States,United States,English,No,Part-Time
train_0147,"i am a woman, a mother, a wife, a grandmother, a teacher, a scholar,a high priestess, a friend to most, and an enemy to few.  
i have 2 perfect ladies that I birthed and my eldest has given me a beautiful little red headed granddaughter.  My youngest daughter is about to finish college a year early and has outright owned her own home for a year now.  I am proud.
Me and the love of my life have been happily married for 3 years now, it took half a life time to find him but I knew the moment I first laid eyes on him that we had been together before so through so many life times.  
I am a scholar of the Great Mysteries and have been for 31 years; I am a high priestess of the craft.  This is not my religion, or just my spiritual path, it is who I am.  I was born this way.  I am an empath...no I mean a true empath.  I can stand beside a complete stranger and know what emotions they are experiencing.  This is especially trying in crowds; like the grocery store, or super market.  I wear a veil; a head covering to filter what I pick up.  It gets confusing because the people I am closest to sometimes gets overwhelmingly emotional and I have a difficult time distinguishing their emotions from my own.  So humorously at times I am mad and do not know why, or unfortunately sad and not know why.  I am also an INTJ which means that I have difficulty with my own emotions but the universe has jokes.
All and all I am a happy, blessed woman.",45,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking),English,"I am a middle aged woman of various decent. I have practiced magick for 35 years, beginning at the age of 13. I have a very eclectic life philosophy along with an eclectic array of interest. I love anything to do with space and I am a citizen scientist with NASA. I also love quantum physics and believe there is a coalition between what we call magick and the quantum realm. My spiritual views and beliefs are my way of life; I do not just practice witchcraft, I live it. I am married on my 5th husband. And I have 2 daughters that are grown and one granddaughter. I have 4 very close female friends that are my family and I am a lover of chihuahuas. My fur baby's name is pepper and she is a ham.",46,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
train_0148,"I am a man
I am a husband
I am a father
I am a son
I am a brother
I am south Asian
I am a person of color
I am an engineer
I am a professional with over 30 years of experience
I am confident
I am skilled at what I do
I am compassionate
I am patient
I am dependable
I am trustworthy",66,Male,Asian,India,United States,United States,Tamil,No,Part-Time,"English, Hindi, Tamil","I am a man
I am married
I am a US citizen
I am south Asian
I am Indian by birth
I am a husband
I am a father
I am a bother
I am recently retired
I care about my community
I want to be useful until the day I die
I ama volunteer
I feel my talents and experience can be put to better use
I try to find the activity that best utilizes my talents and experience
I am a good fried
I am dependable
I am trustworthy
I am kind to others
I keep a smile on",67,Male,Asian,India,United States,United States,Tamil,,
train_0149,"I'm a 63 year old divorced woman who is currently living with my daughter and two grandchildren.   I'm not very outspoken or outgoing and I prefer the quiet peace of being alone for most of the day.   After my Mom died, I cared for my dad for 12 years before he passed.  I like to think I'm nuturing, loving, and caring.",63,Female,White,United States,United States,United States,English,No,Part-Time,English,"grandma, mom, friend, sister, niece, aunt, cousin, dependable, secretive, shy, self conscious, caretaker, confidant, neighbor, driver, cook, gardener, quilt maker, planner, worker",64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
train_0150,"First and foremost, and most importantly, I am a sinner saved by grace by the finished work on the cross by Jesus, son of the living God, to which I am thankful!  I am a mother.  I am a sister.  I am a daughter.  I am a friend.  I am a positive person.  I am happy and sometimes, down right giddy.  I enjoy God made scenery.  I have a cat.  I enjoy smiling and laughing.  I like to make people laugh.  Sometimes, I'm not that funny, yet I still try to bring a smile to others.  I like to eat fairly healthy, fresh meat, veggies and fruit.  I love dark chocolate and nuts.  I work full time.  I am a library media specialist and a tech coordinator.  I would like to move close to my extended family.  I adore my daughter and so proud of her.  I enjoy going to church.  I enjoy reading.  I enjoy beautiful music.  I love to learn.  I enjoy clean movies.  I enjoy friends.",61,Female,White,United States,United States,United States,English,No,Full-Time,English,"1 - I was created by an all powerful God
2 - I was saved by the blood of Jesus and my acceptance of His finished work on the cross for my sins
3 - I am a mother
4 - I am a daughter
5 - I am a sister
6 - I am an aunt
7 - I am a friend
8 - I am an educator
9 - I am happy
10 - I am positive
11 - I have hope in Jesus
12 - I am kind
13 - I am helpful
14 - I am classy (ha ... welllllll .....)
15 - I am fearfully and wonderfully made
16 - I am a reader and I enjoy music
17 - I am a sharer of enthusiasm and positivity
18 - I love to laugh and see the humor and joy in life (especially to laugh at myself)
19 - I am a sinner saved by Grace
20 - I am redeemed
21 - I am neighborly
22 - I am an encourager
23 - I have the JOY of the Lord
24 - We have a cat (or he has us?)
25 - I am over 40",62,Female,White,United States,United States,United States,English,No,Full-Time
